show_id,title,cast,country,date_added,release_year,rating,duration,listed_in,primary_genre
s6895,Great Interior Design Challenge,"Tom Dyckhoff, Daniel Hopwood, Sophie Robinson",United Kingdom,2018-12-01 00:00:00,2016,TV-PG,2 Seasons,"British TV Shows, Reality TV",British TV Shows
s6896,Great Yellowstone Thaw,Unknown,United Kingdom,2017-10-01 00:00:00,2017,TV-PG,1 Season,"Docuseries, Science & Nature TV",Docuseries
s6902,Gunslinger Girl,"Yuuka Nanri, Kanako Mitsuhashi, Eri Sendai, Ami Koshimizu, Hidenobu Kiuchi, Mitsuru Miyamoto, Masashi Ebara, Norihiro Inoue, Rie Nakagawa, Masami Iwasaki, Laura Bailey, Luci Christian, Caitlin Glass, Alese Johnson, Monica Rial, Jerry Jewell, Stephanie Young, Mike McFarland",Japan,Unknown,2008,TV-14,2 Seasons,"Anime Series, Crime TV Shows",Anime Series
s6907,Ha Unlimited,"Tuck Boriboon, Ball Chernyim, Na’Kom Chuanchuen",Unknown,2018-05-11 00:00:00,2016,TV-MA,2 Seasons,TV Comedies,TV Comedies
s6918,Hannibal,"Hugh Dancy, Mads Mikkelsen, Caroline Dhavernas, Hettienne Park, Laurence Fishburne, Scott Thompson, Aaron Abrams, Gillian Anderson, Lara Jean Chorostecki",United States,2020-06-06 00:00:00,2015,TV-MA,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers",TV Horror
s6920,Happy 300 Days,"Tammy Chen, Kingone Wang, Hsieh Kun Da, Chuang Kai-Hsun, Jenna Wang",Taiwan,2017-01-01 00:00:00,2013,TV-14,1 Season,"Romantic TV Shows, TV Comedies",Romantic TV Shows
s6923,Happy Valley,"Sarah Lancashire, Siobhan Finneran, Charlie Murphy, James Norton, George Costigan, Karl Davies, Shane Zaza, Steve Pemberton, Joe Armstrong, Adam Long, Rick Warden, Rhys Connah, Katherine Kelly",United Kingdom,2016-03-16 00:00:00,2016,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows",British TV Shows
s6924,Happyish,"Steve Coogan, Kathryn Hahn, Sawyer Shipman, Bradley Whitford",United States,2016-07-01 00:00:00,2015,TV-MA,1 Season,"TV Comedies, TV Dramas",TV Comedies
s6931,Harold Shipman - Driven to Kill,Harold Shipman,United Kingdom,2019-02-01 00:00:00,2014,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",British TV Shows
s6933,Harry & Bunnie,Unknown,Malaysia,2017-10-15 00:00:00,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",Kids' TV
s6936,Hart of Dixie,"Rachel Bilson, Jaime King, Cress Williams, Wilson Bethel, Scott Porter, Tim Matheson, Kaitlyn Black, Ross Philips",United States,2015-12-15 00:00:00,2014,TV-PG,4 Seasons,"TV Comedies, TV Dramas",TV Comedies
s6938,Hati Perempuan,"Saharul Ridzwan, Mia Ahmad, Hafreez Adam, Hafeez Mikhail, Nadzmi Adhwa, Bella Nazari",Indonesia,2017-08-21 00:00:00,2015,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s6942,Haven,"Emily Rose, Lucas Bryant, Nicholas Campbell, Eric Balfour, Richard Donat, John Dunsworth, Maurice Dean Wint, Adam Copeland",Canada,2015-09-08 00:00:00,2015,TV-14,5 Seasons,"Classic & Cult TV, TV Horror, TV Mysteries",Classic & Cult TV
s6952,Heavy Rescue: 401,Dave Pettitt,Canada,2018-06-22 00:00:00,2018,TV-MA,2 Seasons,Reality TV,Reality TV
s6954,Helix,"Billy Campbell, Hiroyuki Sanada, Kyra Zagorsky, Mark Ghanimé, Meegwun Fairbrother, Jordan Hayes, Neil Napier, Matt Long, Severn Thompson, Jeri Ryan, Catherine Lemieux",United States,2018-11-10 00:00:00,2015,TV-MA,1 Season,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",TV Horror
s6956,Hell on Wheels,"Anson Mount, Colm Meaney, Common, Dominique McElligott, Eddie Spears, Ben Esler, Phil Burke, Christopher Heyerdahl, Robin McLeavy, Tom Noonan",Canada,2016-05-28 00:00:00,2016,TV-14,5 Seasons,"Crime TV Shows, TV Action & Adventure",Crime TV Shows
s6964,Herrens veje,"Lars Mikkelsen, Ann Eleonora Jorgensen, Simon Sears, Morten Hee Andersen, Fanny Bernth, Joen Højerslev, Camilla Lau, Maj-Britt Mathiesen, Solbjørg Højfeldt, Johanne Dal-Lewkovitch",Denmark,2019-06-01 00:00:00,2018,TV-MA,2 Seasons,TV Dramas,TV Dramas
s6966,Hidden Singer,"Hyun-moo Jun, Solbi, Dong-hyuk Jang, Young-hoon Joo",South Korea,2017-05-19 00:00:00,2015,TV-Y7,1 Season,"Korean TV Shows, Reality TV",Korean TV Shows
s6970,Highway Thru Hell,"Dave Pettitt, Jamie Davis, Adam Gazzola, Kevin Ritchie",Canada,2019-12-03 00:00:00,2016,TV-PG,3 Seasons,Reality TV,Reality TV
s6971,Highway to Heaven,"Michael Landon, Victor French",United States,2016-11-01 00:00:00,1988,TV-PG,5 Seasons,TV Dramas,TV Dramas
s6972,Hinterland,"Richard Harrington, Mali Harries, Hannah Daniel, Alex Harries, Aneirin Hughes, Daniel Rochford",United Kingdom,2017-08-01 00:00:00,2016,TV-14,3 Seasons,"British TV Shows, Crime TV Shows",British TV Shows
s6975,Historia de un clan,"Alejandro Awada, Cecilia Roth, Chino Darín, Nazareno Casero, Tristán, Gustavo Garzón, Pablo Cedrón, María Soldi, Rita Pauls, Victoria Almeida, Benjamín Alfonso",Argentina,2017-01-13 00:00:00,2015,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s6977,History's Greatest Hoaxes,Unknown,Australia,2019-07-12 00:00:00,2016,TV-PG,1 Season,"British TV Shows, Docuseries",British TV Shows
s6982,Hogie the Globehopper,Mae Elliessa,United States,2017-08-01 00:00:00,2016,TV-Y,1 Season,Kids' TV,Kids' TV
s6997,Hormones,"Pachara Chirathivat, Ungsumalynn Sirapatsakmetha, Sutatta Udomsilp, Chutavuth Pattarakampol, Sirachuch Chienthaworn, Gunn Junhavat, Sananthachat Thanapatpisal, Thanapob Leeratanakajorn, Supassra Thanachat, Sedthawut Anusit, Kemisara Paladesh",Thailand,2018-06-30 00:00:00,2015,TV-MA,3 Seasons,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s6999,Horror Homes,Jill Halfpenny,United Kingdom,2019-10-02 00:00:00,2016,TV-14,1 Season,"British TV Shows, Docuseries",British TV Shows
s7007,Hotel Beau Séjour,"Lynn Van Royen, Inge Paulussen, Jan Hammenecker, Kris Cuppens, Johan van Assche, Katrin Lohmann, Mieke De Groote, Roel Vanderstukken, Joren Seldeslachts, Joke Emmers, Charlotte Timmers, Guus Bullen, Tiny Bertels, Reinhilde Decleir, Barbara Sarafian",Belgium,2017-03-16 00:00:00,2017,TV-14,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s7018,How to Live Mortgage Free with Sarah Beeny,Unknown,Unknown,2018-09-15 00:00:00,2018,TV-MA,1 Season,"British TV Shows, Reality TV",British TV Shows
s7025,Humsafar,"Fawad Khan, Mahira Khan, Atiqa Odho, Naveen Waqar, Sara Kashif",Pakistan,2016-12-15 00:00:00,2011,TV-PG,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s7029,Hunters of the South Seas,Will Millard,United Kingdom,2019-02-01 00:00:00,2015,TV-14,1 Season,"British TV Shows, Docuseries",British TV Shows
s7030,Huntik: Secrets and Seekers,"Yuri Lowenthal, Drew Aaron, Karen Strassman, Marc Thompson, Rebecca Soler, Mike Pollock",United States,2018-01-01 00:00:00,2011,TV-Y7,2 Seasons,Kids' TV,Kids' TV
s7034,Hyori's Bed & Breakfast,"Hyo-ri Lee, Sang-soon Lee, Ji-eun Lee",Unknown,2018-03-29 00:00:00,2018,TV-14,2 Seasons,"Korean TV Shows, Reality TV",Korean TV Shows
s7040,I Am Me!,"Germán Bracco, Daniela Luque, José Antonio Becerril, Paula Serrano, Héctor Holten, Héctor Loeza, Edson Loyo, Brandon Rosas, José Sefami, Tiosha Bojórquez",Mexico,2017-03-03 00:00:00,2016,TV-14,1 Season,"Spanish-Language TV Shows, TV Comedies",Spanish-Language TV Shows
s7051,I'm Sorry,"Andrea Savage, Tom Everett Scott, Olive Petrucci",United States,2019-09-13 00:00:00,2019,TV-MA,2 Seasons,TV Comedies,TV Comedies
s7055,Idiotest,Ben Gleib,United States,2018-12-15 00:00:00,2014,TV-PG,1 Season,"Reality TV, TV Comedies",Reality TV
s7060,In Between,"Janel Tsai, Johnny Lu, Darren Chiu, Vivi Lee, Patrick Lee, Fan Kuang-yao",Taiwan,2017-01-01 00:00:00,2012,TV-14,1 Season,"Romantic TV Shows, TV Comedies",Romantic TV Shows
s7070,India: Nature's Wonderland,"Liz Bonnin, Jon Gupta, Freida Pinto",United Kingdom,2017-03-01 00:00:00,2015,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",British TV Shows
s7081,Inside The Freemasons,Unknown,United Kingdom,2018-09-15 00:00:00,2017,TV-MA,1 Season,"British TV Shows, Docuseries",British TV Shows
s7082,Inside the Mind of a Serial Killer,Unknown,United States,2019-07-01 00:00:00,2015,TV-14,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows
s7083,Inside the Mossad,Unknown,Israel,2019-01-29 00:00:00,2017,TV-14,1 Season,Docuseries,Docuseries
s7084,Inst@famous,Unknown,United Kingdom,2018-12-31 00:00:00,2018,TV-MA,1 Season,Reality TV,Reality TV
s7086,Intelligence,"Ian Tracey, Klea Scott, John Cassini, Matt Frewer, Alana Husband, Kyla Wise, Camille Sullivan, Darcy Laurie, Eugene Lipinski, Michael Eklund",Canada,2017-07-19 00:00:00,2007,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas",Crime TV Shows
s7099,Iron Man: Armored Adventures,"Adrian Petriw, Daniel Bacon, Anna Cummer, Vincent Tong, Kristie Marsden, Mackenzie Gray, Lisa Ann Beley, Alistair Abell, Catherine Lough Haggquist, Fred Henderson",Canada,2020-08-01 00:00:00,2011,TV-Y7,2 Seasons,Kids' TV,Kids' TV
s7101,Islands of the Future,Unknown,United Kingdom,2017-03-01 00:00:00,2014,TV-PG,1 Season,"Docuseries, Science & Nature TV",Docuseries
s7102,마녀사냥,"Si-kyung Sung, Se-yoon Yoo, Dong-yup Shin, Ji-woong Heo, Sam Hammington",South Korea,2018-02-19 00:00:00,2015,TV-MA,1 Season,"Korean TV Shows, Stand-Up Comedy & Talk Shows",Korean TV Shows
s7113,Jack Taylor,"Iain Glen, Killian Scott, Nora-Jane Noone, Tara Breathnach, Frank O'Sullivan",United States,2013-03-31 00:00:00,2016,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s7121,Japanese Style Originator,"Takeo Chii, Hisako Manda, Takahiro Azuma, Kazuya Masuda",Japan,2017-05-01 00:00:00,2008,TV-G,1 Season,Stand-Up Comedy & Talk Shows,Stand-Up Comedy & Talk Shows
s7124,Jeopardy!,Alex Trebek,United States,2020-12-18 00:00:00,2019,TV-G,2 Seasons,Reality TV,Reality TV
s7126,Jericho,"Skeet Ulrich, Lennie James, Ashley Scott, Kenneth Mitchell, Brad Beyer, April Parker-Jones, Alicia Coppola, Pamela Reed, Bob Stephenson, Gerald McRaney, Clare Carey, Richard Speight Jr., Michael Gaston, Erik Knudsen, Shoshannah Stern, Sprague Grayden",United States,2017-08-16 00:00:00,2008,TV-14,2 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas",Classic & Cult TV
s7130,Jhansi Ki Rani,"Ulka Gupta, Sameer Dharmadhikari, Amit Pachori, Shailesh Dattar, Aruna Irani",India,2017-06-01 00:00:00,2009,TV-14,1 Season,TV Dramas,TV Dramas
s7132,JingleKids,Unknown,Russia,2019-04-01 00:00:00,2017,TV-Y7,1 Season,Kids' TV,Kids' TV
s7141,Jonathan Strange & Mr Norrell,"Eddie Marsan, Bertie Carvel, Marc Warren, Charlotte Riley, Alice Englert, Samuel West, Enzo Cilenti, Paul Kaye, Edward Hogg, Ariyon Bakare",United Kingdom,2016-08-25 00:00:00,2015,TV-14,1 Season,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",British TV Shows
s7143,Juana Brava,"Elisa Zulueta, Alejandro Trejo, Lucas Balmaceda, Gastón Salgado, Nelson Brodt, Emilia Noguera, Daniel Guillón, Ángela Lineros",Chile,2017-03-20 00:00:00,2015,TV-MA,1 Season,"Spanish-Language TV Shows, TV Dramas",Spanish-Language TV Shows
s7144,Juana Inés,"Arcelia Ramírez, Arantza Ruiz, Hernán Del Riego, Margarita Sanz, Lisa Owen, Yolanda Corrales, Carlos Valencia, Mauricio Isaac, Pedro de Tavira Egurrola, Emilio Savinni, Néstor Galván, Paulina Matos, Alberto Collado, Rocío García, Luis Maya, Clementina Guadarrama",Mexico,2017-01-27 00:00:00,2016,TV-14,1 Season,"Spanish-Language TV Shows, TV Dramas",Spanish-Language TV Shows
s7149,Julius Jr.,"Elizabeth Daily, Julie Lemieux, Athena Karkanis, Benjamin Israel, Stephanie Lynn Robinson",United States,2015-11-03 00:00:00,2014,TV-Y,2 Seasons,Kids' TV,Kids' TV
s7156,K,"Daisuke Namikawa, Daisuke Ono, Mikako Komatsu, Kenjiro Tsuda, Tomokazu Sugita, Yui Horie, Takahiro Sakurai, Jun Fukuyama, Yuichi Nakamura, Miyuki Sawashiro, Mamoru Miyano, Satomi Sato, Yuki Kaji, Tetsuya Kakihara, Shozo Iizuka",Japan,2016-12-01 00:00:00,2012,TV-MA,1 Season,"Anime Series, Crime TV Shows",Anime Series
s7158,Kaçak,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",Turkey,2016-12-26 00:00:00,2013,TV-14,1 Season,"Crime TV Shows, TV Action & Adventure",Crime TV Shows
s7176,Ken Burns: The Civil War,"Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel",United States,2017-02-22 00:00:00,1990,TV-14,1 Season,Docuseries,Docuseries
s7177,Ken Burns: The Roosevelts: An Intimate History,Unknown,United States,2017-02-22 00:00:00,2014,TV-PG,1 Season,Docuseries,Docuseries
s7178,Ken Burns: The West,Peter Coyote,United States,2017-03-14 00:00:00,1996,TV-PG,1 Season,Docuseries,Docuseries
s7183,Khaani,"Feroze Khan, Sana Javed, Mehmood Aslam, Saman Ansari, Qavi Khan, Salma Hasan, Rashid Farooqi, Muhammad Mubarik Ali",Pakistan,2019-08-01 00:00:00,2017,TV-14,1 Season,"Crime TV Shows, Romantic TV Shows",Crime TV Shows
s7185,Khan: No. 1 Crime Hunter,Rajesh Sharma,India,2018-05-01 00:00:00,2018,TV-14,1 Season,"Crime TV Shows, TV Comedies",Crime TV Shows
s7186,Khelti Hai Zindagi Aankh Micholi,"Ulka Gupta, Gautami Kapoor, Reema Shaikh, Vinay Jain, Manav Gohil, Helly Shah",India,2017-04-01 00:00:00,2013,TV-14,1 Season,TV Dramas,TV Dramas
s7188,Khotey Sikkey,"Vikas Kumar, Hassan Zaidi, Sukhmani Sadana, Puru Chibber, Dilkhush, Mark Farokh Parakh",India,2018-03-15 00:00:00,2011,TV-14,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s7197,Kikoriki,Igor Dmitriev,Unknown,Unknown,2010,TV-Y,2 Seasons,Kids' TV,Kids' TV
s7210,Kingdoms of the Sky,Unknown,Unknown,2018-10-01 00:00:00,2018,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",British TV Shows
s7215,Kiss The Series,"Lapassalal Jiravechsoontornkul, Mook Worranit Thawornwong, Jirakit Thawornwong, Sattaphong Phiangphor",Unknown,2019-05-26 00:00:00,2016,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s7216,Kitten Rescuers,Jo Brand,United Kingdom,2019-10-02 00:00:00,2017,TV-14,1 Season,"British TV Shows, Reality TV",British TV Shows
s7218,Knights of Sidonia,"Ryota Osaka, Aya Suzaki, Aki Toyosaki, Takahiro Sakurai, Hisako Kanemoto, Eri Kitamura, Sayaka Ohara, Tomohiro Tsuboi, Takehito Koyasu, Satomi Arai, Atsuko Tanaka, Nanako Mori, Takako Honda, Kohsuke Toriumi, Ayane Sakura, Osamu Saka",Japan,2019-12-01 00:00:00,2015,TV-MA,2 Seasons,Anime Series,Anime Series
s7223,Kon Kon Kon,Unknown,Unknown,2018-02-16 00:00:00,2014,TV-PG,1 Season,Docuseries,Docuseries
s7236,Krishna Balram,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Arun Shekher, Sanchit Wartak, Sharda Agnihotri, Ashok Sonawane, Joy Mukherjee",Unknown,2019-07-08 00:00:00,2019,TV-Y7,1 Season,Kids' TV,Kids' TV
s7246,Kurt Seyit & Sura,"Kıvanç Tatlıtuğ, Farah Zeynep Abdullah, Fahriye Evcen, Ushan Çakır, Birkan Sokullu",Turkey,2016-12-26 00:00:00,2014,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s7255,La Familia P. Luche,"Eugenio Derbez, Consuelo Duval, Luis Manuel Ávila, Regina Blandón, Miguel Perez, Barbara Torres, Dalilah Polanco, Pierre Angelo",United States,Unknown,2012,TV-14,3 Seasons,"Spanish-Language TV Shows, TV Comedies",Spanish-Language TV Shows
s7256,La Femme,"Zoe Tay, Ann Kok, Tiffany Leong, Tay Ping Hui, Yao Wenlong, Shaun Chen, Paige Chua, Nat Ho, Desmond Sim",Unknown,2017-10-16 00:00:00,2016,TV-14,1 Season,TV Dramas,TV Dramas
s7257,La Piloto,"Livia Brito, Juan Eduardo Colucho, Arap Bethke, María Fernanda Yépes, Alejandro Nones, María De La Fuente, Verónica Montes, Natasha Domínguez, María Fernanda García, Mauricio Aspe, Stephanie Salas, Tommy Vasquez, Macarena Achaga",Mexico,2018-04-02 00:00:00,2017,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s7258,La Rosa de Guadalupe,"Milia Nader, Francisco Avendaño, Diego Lara, Sandra Itzel, Marisol del Olmo, Aleyda Gallardo, Gerardo Murguía, Roxana Saucedo, Emmanuel Orenday, Maru Dueñas",Mexico,2019-01-15 00:00:00,2010,TV-PG,1 Season,"Classic & Cult TV, Crime TV Shows",Classic & Cult TV
s7259,La Viuda Negra,"Ana Serradilla, Julián Román, Ramiro Meneses, Juan Pablo Gamboa, Eileen Moreno, Luis Alfredo Velasco, Margarita Reyes, Alexander Gil, Luis Roberto Guzmán, Raúl Méndez",Colombia,2019-01-15 00:00:00,2016,TV-14,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s7265,"Lady, la vendedora de rosas","Natalia Reyes, Michelle Orozco, Majida Issa, Ernesto Benjumea, Viña Machado, Carlos Mariño, Alberto Cardeño, Fabio Restrepo, Juan Pablo Barragán, Maria Jose Vargas",Colombia,2018-04-01 00:00:00,2015,TV-14,1 Season,"Spanish-Language TV Shows, TV Dramas",Spanish-Language TV Shows
s7267,Land Girls,"Becci Gemmell, Susan Cookson, Mark Benton, Mykola Allen, Sophie Ward, Jo Woodcock, Seline Hizli, Liam Boyle, Danny Webb, Nicholas Shaw, Carolyn Pickles, David Schofield, Summer Strallen, Christine Bottomley",United Kingdom,2017-08-01 00:00:00,2011,TV-14,3 Seasons,"British TV Shows, TV Dramas",British TV Shows
s7269,Last,"Kye-sang Yoon, Beom-su Lee, Ye-ji Seo, Won-sang Park, Ye-jin Park, Hyung-jin Gong, Jong-jun Jeong, Se-ha Ahn, Jae-yee Goo, Yong-woo Lee",South Korea,2017-05-22 00:00:00,2015,TV-14,1 Season,"Crime TV Shows, Korean TV Shows",Crime TV Shows
s7280,Learning Time with Timmy,Saskia Portway,United Kingdom,2020-05-15 00:00:00,2018,TV-Y,1 Season,"British TV Shows, Kids' TV",British TV Shows
s7286,Legends of Strength,"Eugen Sandow, Apollon",United States,2019-01-18 00:00:00,2017,TV-PG,1 Season,Docuseries,Docuseries
s7288,Lego Friends,"Elisa Schnebelie, Raquel Christiana, Lucia Vecchio, Karen Strassman, Michelle Ruff, Sam Riegel",Unknown,2019-02-01 00:00:00,2017,TV-G,3 Seasons,Kids' TV,Kids' TV
s7289,Lego Friends: Girls on a Mission,"Jasmine St. Clair, Allegra Clark, Rosamund Marks, Faye Mata, Kira Buckland, David Roach, Bradley Venable",Denmark,2019-02-01 00:00:00,2018,TV-Y,1 Season,Kids' TV,Kids' TV
s7292,Leo & Tig,"Agniya Kuznetsova, Alexandra Ursulyak, Dmitriy Nazarov, Diomid Vinogradov, Elena Shulman, Kseniya Kutepova",Unknown,2018-08-20 00:00:00,2017,TV-Y,1 Season,Kids' TV,Kids' TV
s7296,Leyla and Mecnun,"Ali Atay, Melis Birkan, Serkan Keskin, Ahmet Mümtaz Taylan, Cengiz Bozkurt, Osman Sonant, Köksal Engür, Ege Tanman, İştar Gökseven",Turkey,2017-04-15 00:00:00,2014,TV-MA,3 Seasons,"Romantic TV Shows, TV Comedies",Romantic TV Shows
s7298,License to Drill: Louisiana,Unknown,Canada,2019-10-02 00:00:00,2014,TV-PG,1 Season,Reality TV,Reality TV
s7301,Life on Location,David Attenborough,United States,2015-04-22 00:00:00,2009,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",British TV Shows
s7302,Life Story,David Attenborough,United Kingdom,2016-06-20 00:00:00,2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",British TV Shows
s7308,Limmy's Show!,"Brian Limond, Debbie Welsh, Tom Brogan, Raymond Mearns, Kirstin McLean",United Kingdom,2019-10-01 00:00:00,2012,TV-MA,2 Seasons,"British TV Shows, TV Comedies",British TV Shows
s7313,Little Lunch,"Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena",Australia,2018-02-01 00:00:00,2015,Not Rated,1 Season,"Kids' TV, TV Comedies",Kids' TV
s7322,Liv and Maddie,"Dove Cameron, Joey Bragg, Tenzing Norgay Trainor, Kali Rocha, Benjamin King",United States,2017-04-23 00:00:00,2017,TV-G,4 Seasons,"Kids' TV, TV Comedies",Kids' TV
s7325,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),Unknown,Spain,2019-02-01 00:00:00,2017,TV-14,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows
s7326,Lo que la vida me robó,"Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto",Mexico,2017-12-31 00:00:00,2013,TV-14,1 Season,"Crime TV Shows, Romantic TV Shows",Crime TV Shows
s7332,LoliRock,"Kazumi Evans, Kelly Sheridan, Vincent Tong, Ashleigh Ball, Tabitha St. Germain, Mackenzie Gray, Matt Ellis, James Kirk, Chiara Zanni",South Korea,2018-05-01 00:00:00,2016,TV-Y,2 Seasons,Kids' TV,Kids' TV
s7334,London Spy,"Ben Whishaw, Jim Broadbent, Edward Holcroft, Samantha Spiro, Charlotte Rampling, Lorraine Ashbourne, David Hayman, Clarke Peters, Adrian Lester, Harriet Walter",United Kingdom,2017-03-31 00:00:00,2015,TV-MA,1 Season,"British TV Shows, Crime TV Shows",British TV Shows
s7339,Los 10 años de Peter Capusotto,"Diego Capusotto, Ivana Acosta",Unknown,2018-06-29 00:00:00,2015,TV-MA,1 Season,"Spanish-Language TV Shows, TV Comedies",Spanish-Language TV Shows
s7341,Los tiempos de Pablo Escobar,Unknown,Colombia,2018-08-01 00:00:00,2012,TV-14,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows
s7343,Lost Girl,"Anna Silk, Kris Holden-Ried, Ksenia Solo, Richard Howland, Zoie Palmer, K.C. Collins",Canada,2016-04-17 00:00:00,2015,TV-14,5 Seasons,"TV Dramas, TV Horror, TV Mysteries",TV Dramas
s7344,Love Cuisine,"Lego Lee, Allison Lin, Duncan Chow, Nita Lei, Hank Wu, Calvin Lee, Fu Lei",Taiwan,2016-08-01 00:00:00,2015,TV-MA,1 Season,"Romantic TV Shows, TV Comedies",Romantic TV Shows
s7349,Love Rain,"Keun-suk Jang, Yoon-ah Im, Shi-hoo Kim, Eun-seo Son, In-guk Seo, Bo-ra Hwang, Jin-young Jung, Mi-sook Lee",South Korea,2018-05-01 00:00:00,2012,TV-PG,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
